material_id,alloy_name,elastic_modulus,bulk_modulus,shear_modulus,density,formation_energy,elements,num_elements,nsites,source
mp-999389,NbFe3,208.24712829249577,198.022,78.6,8.203072146235852,-0.048552039999998006,"Fe,Nb",2,4,Materials Project
mp-999395,Nb3Fe,200.23962356092707,187.538,75.731,8.559744897608926,0.030735325,"Fe,Nb",2,4,Materials Project
mp-998986,Ti3Si,115.83664488964658,131.4,42.805,4.585219362997103,-0.332359741805554,"Si,Ti",2,4,Materials Project
mp-999439,Nb3Cr,66.67554537754495,183.542,23.16,8.232900741943228,0.109810792499999,"Cr,Nb",2,4,Materials Project
mp-999027,Ti3Al,90.2423007333865,107.662,33.17,4.195926818347533,-0.17853670874999802,"Al,Ti",2,4,Materials Project
mp-999390,NbCr3,224.63468435969742,226.813,84.137,7.791975408957357,0.12222914000000101,"Cr,Nb",2,4,Materials Project
mp-999396,Nb3Ni,175.91357076876076,174.363,66.041,8.506225172178675,0.032775772499999,"Nb,Ni",2,4,Materials Project
mp-1400,HfW2,248.5378403084973,222.256,94.6,16.601227410195182,-0.16878251833333002,"Hf,W",2,6,Materials Project
mp-1425,TiCr2,194.58270963866406,198.812,72.775,6.342420790965218,0.083971022777776,"Cr,Ti",2,6,Materials Project
mp-1799,TaCo2,318.54140168297414,247.841,123.87,13.306862902128914,-0.19736794577778002,"Co,Ta",2,6,Materials Project
mp-2250,ZrNi2,191.673821375675,166.427,73.267,8.39223856802199,-0.411984966666667,"Ni,Zr",2,6,Materials Project
mp-2337,HfCo2,188.77530922252797,183.341,71.054,12.081836878055878,-0.28836247333333603,"Co,Hf",2,6,Materials Project
mp-2385,TaCr2,210.77519179139728,242.207,77.779,11.53292529426364,0.059876289222221005,"Cr,Ta",2,6,Materials Project
mp-258,ZrV2,26.08109858903333,138.858,8.879,6.500877243380367,0.08338466999999801,"V,Zr",2,6,Materials Project
mp-30566,Ti2Co,68.32862926759624,96.827,24.714,5.78563250353905,0.453225375277779,"Co,Ti",2,6,Materials Project
mp-548,NbCr2,158.05360526754998,228.632,57.068,7.865280939285537,0.154778203333331,"Cr,Nb",2,6,Materials Project
mp-567276,TaV2,75.47491666447645,194.158,26.294,10.463169700917822,-0.11093404577778102,"Ta,V",2,6,Materials Project
mp-675,ZrW2,229.86352256211077,213.964,87.007,13.678258785590051,-0.139601098333334,"W,Zr",2,6,Materials Project
mp-819,HfCr2,179.2326219621323,188.948,66.783,10.713191104553674,0.084681143333331,"Cr,Hf",2,6,Materials Project
mp-903,ZrCr2,148.36832394782644,180.27,54.434,7.215733360139488,0.16898737833333102,"Cr,Zr",2,6,Materials Project
mp-1482,Zr2Al3,172.09713001596145,107.69,69.751,4.709331813444076,-0.5809886159999991,"Al,Zr",2,10,Materials Project
mp-846,Hf2Al3,171.54204139185146,114.235,68.632,8.135225028264449,-0.48079304500000103,"Al,Hf",2,10,Materials Project
mp-999545,Mn3Fe,264.4377168667712,125.464,115.101,6.847878038906521,0.118937151551723,"Fe,Mn",2,4,Materials Project
mp-10183,MgSbPd,78.93045854636591,79.924,29.553,6.726580722551479,-0.617305951666666,"Mg,Pd,Sb",3,3,Materials Project
mp-1024987,HoCu4Ag,40.335760406342914,104.289,14.049,9.965981819615951,-0.237075347777771,"Ag,Cu,Ho",3,6,Materials Project
mp-1018136,LaBiPt,87.43077995418564,78.997,33.23,10.806115794801912,-1.179911560000003,"Bi,La,Pt",3,3,Materials Project
mp-1018161,CrNiSb,121.54457425932729,104.241,46.545,7.509964466257091,-0.015090736666666,"Cr,Ni,Sb",3,3,Materials Project
mp-1024984,TbInPt4,154.4037790001015,161.456,57.587,15.97387119893292,-0.8987403833333281,"In,Pt,Tb",3,6,Materials Project
mp-1025113,DyInPt4,159.92167684945443,165.87,59.703,15.711226979877008,-0.9035773890833521,"Dy,In,Pt",3,6,Materials Project
mp-1025022,HoInPt4,155.07813704691753,163.795,57.77,15.75180258335967,-0.786679730277775,"Ho,In,Pt",3,6,Materials Project
mp-1024994,HoCu4Au,91.08465328752361,110.424,33.425,11.76597835151698,-0.34593563916666503,"Au,Cu,Ho",3,6,Materials Project
mp-1025134,HoCu4Pd,127.72863204889353,115.869,48.519,10.284710453854958,-0.37828091083333404,"Cu,Ho,Pd",3,6,Materials Project
mp-10624,USbRh,100.75393483969091,134.411,36.636,10.875873899066818,-0.577150163333327,"Rh,Sb,U",3,3,Materials Project
mp-1025116,TmCu4Ag,75.38238820881098,109.243,27.214,10.1612681900188,-0.246742937500002,"Ag,Cu,Tm",3,6,Materials Project
mp-10687,LiCdP,11.974600853436366,53.16,4.094,4.720976315834017,-0.20471346696427903,"Cd,Li,P",3,3,Materials Project
mp-10755,TiFeSb,145.97130308620538,119.461,56.301,6.943428230102202,-0.431601187777778,"Fe,Sb,Ti",3,3,Materials Project
mp-10756,VFeSb,31.71065703042401,83.654,11.035,6.76665739768849,0.16883614666666702,"Fe,Sb,V",3,3,Materials Project
mp-11194,NdMgNi4,132.08048014756127,122.846,50.0,7.724553467401612,-0.32420300208332303,"Mg,Nd,Ni",3,6,Materials Project
mp-11361,MgCuSn,98.94556324110671,78.29,38.37,5.807460810759918,-0.167420896666666,"Cu,Mg,Sn",3,3,Materials Project
mp-11304,Li2CdPb,31.893840650180604,32.005,11.955,6.908433369188469,-0.230008844166665,"Cd,Li,Pb",3,4,Materials Project
mp-11621,ZnNiSb,105.66140199077462,96.917,40.075,8.008301338207616,-0.295538423333332,"Ni,Sb,Zn",3,3,Materials Project
mp-11808,ScNi4Sn,151.37309046900722,140.435,57.323,8.276361278830812,-0.41218768333333305,"Ni,Sc,Sn",3,6,Materials Project
mp-11533,ZrZnNi4,184.72488292575466,162.623,70.469,8.6079113092006,-0.41361801999999503,"Ni,Zn,Zr",3,6,Materials Project
mp-11882,TiCuHg2,35.83952995662045,100.973,12.437,11.852244298378745,0.17923134067708402,"Cu,Hg,Ti",3,4,Materials Project
mp-12006,CeCdNi4,139.60210730751308,121.691,53.332,9.399934918630317,-0.34020869666666603,"Cd,Ce,Ni",3,6,Materials Project
mp-12007,HoCdCu4,132.12638741262947,104.872,51.211,9.75432442981541,-0.23912325583333402,"Cd,Cu,Ho",3,6,Materials Project
mp-12008,ErCdCu4,134.14600198551247,101.387,52.422,9.857502176843544,-0.244247275,"Cd,Cu,Er",3,6,Materials Project
mp-13079,Mn2AlCo,253.2930132913129,158.934,102.599,6.868235049513664,-0.272630423965517,"Al,Co,Mn",3,4,Materials Project
mp-13308,HoGeAu,85.04737268173263,86.61,31.821,10.410046756457234,-0.741835413333331,"Au,Ge,Ho",3,3,Materials Project
mp-12411,Li2ZnGe,91.09532285422084,48.483,38.377,4.519050397698166,-0.322400300416666,"Ge,Li,Zn",3,4,Materials Project
mp-12564,LiSbAu,23.626220197963836,53.85,8.279,8.080207579977742,-0.323932655202019,"Au,Li,Sb",3,3,Materials Project
mp-13085,Mn2CoSb,195.101375303379,171.446,74.447,8.97398121684511,-0.0020621439655170003,"Co,Mn,Sb",3,4,Materials Project
mp-13172,YMgCu4,117.42633636917137,90.416,45.743,6.628581398413487,-0.222078840833333,"Cu,Mg,Y",3,6,Materials Project
mp-13240,ScInCu4,154.62465446791404,114.133,60.675,7.975080582521455,-0.2949053675,"Cu,In,Sc",3,6,Materials Project
mp-13082,Mn2CoSi,256.8409191736823,220.339,98.352,7.289697073187609,-0.345258373965517,"Co,Mn,Si",3,4,Materials Project
mp-13436,PrMgNi4,127.31536149621523,113.482,48.482,7.586335480202197,-0.30007284111110905,"Mg,Ni,Pr",3,6,Materials Project
mp-16246,CdSbAu,41.60240301052244,69.142,14.861,9.941091618437818,-0.128421373333334,"Au,Cd,Sb",3,3,Materials Project
mp-15778,MgNiSb,116.5149604004969,83.144,46.001,6.190697928273686,-0.46046171499999805,"Mg,Ni,Sb",3,3,Materials Project
mp-20275,CeGeAu,50.76804649821766,70.17,18.402,9.009738638331234,-0.608225428333332,"Au,Ce,Ge",3,3,Materials Project
mp-16376,HoSbPt,124.01155429963963,99.731,47.964,11.389180590047257,-1.380856238333327,"Ho,Pt,Sb",3,3,Materials Project
mp-21418,MnSnPt,41.83400687345334,59.75,15.121,10.169742193236802,-0.333554184310344,"Mn,Pt,Sn",3,3,Materials Project
mp-20952,TiNiSb,154.02887506686545,126.65,59.365,7.339567841128439,-0.557564111111111,"Ni,Sb,Ti",3,3,Materials Project
mp-21029,Li2InPd,46.79137147520081,59.663,17.086,6.107533739756828,-0.520561748333333,"In,Li,Pd",3,4,Materials Project
mp-16314,TmSbPt,128.23603448707848,103.205,49.592,11.66478149659187,-1.378186306666667,"Pt,Sb,Tm",3,3,Materials Project
mp-20389,Na2CdPb,28.345863136581173,23.527,10.909,6.091302129865909,-0.13259495568965102,"Cd,Na,Pb",3,4,Materials Project
mp-16329,ErSbPt,127.15974500069152,101.691,49.226,11.538373748447503,-1.377276774444444,"Er,Pt,Sb",3,3,Materials Project
mp-16343,LiInGe,77.17872618319511,37.377,33.386,5.133111455675537,-0.22459984833333202,"Ge,In,Li",3,3,Materials Project
mp-20269,MnGaPt,61.6614604453143,123.891,21.757,10.623088363237631,-0.181279585143677,"Ga,Mn,Pt",3,3,Materials Project
mp-21026,Li2InPt,50.88555221816785,71.969,18.408,8.478244747222652,-0.6413059658333321,"In,Li,Pt",3,4,Materials Project
mp-22229,TbInCu4,129.29654100285836,103.672,50.032,9.480349695940383,-0.312193425000001,"Cu,In,Tb",3,6,Materials Project
mp-22276,Mn2InCo,99.76042341655621,135.295,36.221,8.004768564356366,0.21448128936781602,"Co,In,Mn",3,4,Materials Project
mp-22289,Mn2CoGe,178.37030980384912,176.138,66.995,8.506951550910536,-0.150149415215517,"Co,Ge,Mn",3,4,Materials Project
mp-22792,MnTePd,55.13677295518994,83.667,19.831,7.525437088302956,-0.20975325486589902,"Mn,Pd,Te",3,3,Materials Project
mp-22027,MnSnAu,58.31863604636332,79.189,21.172,9.465777228015595,-0.171871310804595,"Au,Mn,Sn",3,3,Materials Project
mp-30381,Li2GaAu,67.46562410957303,59.891,25.706,7.990399112307783,-0.552045800833333,"Au,Ga,Li",3,4,Materials Project
mp-30392,Li2InAu,45.27639820005403,53.673,16.653,7.962890101006608,-0.5411552658333321,"Au,In,Li",3,4,Materials Project
mp-30344,Li2InAg,41.208147298897124,43.023,15.372,5.619338212011394,-0.33015537708333104,"Ag,In,Li",3,4,Materials Project
mp-29733,MgNiBi,91.7451396969956,69.981,35.796,8.114618611892219,-0.190246501666669,"Bi,Mg,Ni",3,3,Materials Project
mp-30406,Li2TlAu,23.981579220992998,45.771,8.488,9.27643347278775,-0.380884878333333,"Au,Li,Tl",3,4,Materials Project
mp-30455,HoBiPt,106.1194758215489,90.608,40.665,12.712851523134152,-1.175998753333327,"Bi,Ho,Pt",3,3,Materials Project
mp-2988,Li2GaRh,93.85870321354994,81.563,35.873,5.900335630770219,-0.487105041041666,"Ga,Li,Rh",3,4,Materials Project
mp-30403,Li2PbAu,31.88888559579762,44.376,11.552,9.439296103956698,-0.402785434166665,"Au,Li,Pb",3,4,Materials Project
mp-30404,Li2SbAu,57.59660543218442,54.242,21.767,7.875634657181485,-0.600052838333333,"Au,Li,Sb",3,4,Materials Project
mp-30453,DyBiPt,104.92595842125222,89.435,40.218,12.56002189973845,-1.183137906666663,"Bi,Dy,Pt",3,3,Materials Project
mp-30454,ErBiPt,106.23120104050895,90.805,40.701,12.871217467546309,-1.166693212777782,"Bi,Er,Pt",3,3,Materials Project
mp-30449,MgCuBi,74.38056339943685,56.495,29.042,7.40800070028541,-0.09895257833333301,"Bi,Cu,Mg",3,3,Materials Project
mp-2935,Li2GeAu,74.1061036174416,61.01,28.556,8.023288328091782,-0.485090115416667,"Au,Ge,Li",3,4,Materials Project
mp-30405,Li2SnAu,56.72627218784437,55.812,21.316,8.067794399408212,-0.527563775416666,"Au,Li,Sn",3,4,Materials Project
mp-30349,Li2AgPb,36.40934140112909,39.481,13.522,7.322156273618548,-0.265067092083328,"Ag,Li,Pb",3,4,Materials Project
mp-30818,Li2AlPt,97.59181941248,84.603,37.313,7.246891708920197,-0.7543592208333331,"Al,Li,Pt",3,4,Materials Project
mp-31168,Li2AlAg,64.92928528738773,50.135,25.281,4.064221003825025,-0.247168274583334,"Ag,Al,Li",3,4,Materials Project
mp-30820,Li2AlRh,101.2370413807799,80.792,39.204,4.401298813234773,-0.5350247866666661,"Al,Li,Rh",3,4,Materials Project
mp-30816,Li2AlPd,76.31195591151533,68.314,29.042,4.415759260612875,-0.5318623033333321,"Al,Li,Pd",3,4,Materials Project
mp-31456,HfSbRu,127.66034306486425,142.704,47.25,10.567331854972519,-0.5357222264035121,"Hf,Ru,Sb",3,3,Materials Project
mp-30848,USnPt,142.70599032438983,145.047,53.407,12.396233613646245,-0.499763151666666,"Pt,Sn,U",3,3,Materials Project
mp-31443,Li2InIr,76.08421641258045,82.523,28.256,8.660801505035577,-0.34549607333333304,"In,Ir,Li",3,4,Materials Project
mp-30587,MgInCu4,84.89328421249387,100.153,31.24,7.692928541576738,-0.10344702527777601,"Cu,In,Mg",3,6,Materials Project
mp-31453,NbSbRh,115.4460507081277,149.831,42.085,8.70386144167383,-0.40056579666666603,"Nb,Rh,Sb",3,3,Materials Project
mp-30582,HfCuHg2,49.094773725241,105.976,17.253,14.073064145513133,0.144864706249997,"Cu,Hf,Hg",3,4,Materials Project
mp-31442,Li2InRh,67.6788223874762,70.882,25.237,6.262780509520768,-0.41734936333333206,"In,Li,Rh",3,4,Materials Project
mp-30591,Li2CuSn,76.58517194315613,52.666,30.448,5.364250590732608,-0.32586152291666604,"Cu,Li,Sn",3,4,Materials Project
mp-31441,Li2GaIr,109.28882832825674,95.635,41.728,8.741198481879909,-0.47674221583333304,"Ga,Ir,Li",3,4,Materials Project
mp-31452,ZrNiBi,100.1096852114438,99.372,37.576,9.570541724600924,-0.307924750000001,"Bi,Ni,Zr",3,3,Materials Project
mp-3201,Li2GaPd,69.81947970772843,67.604,26.29,5.754167407306991,-0.556428800833332,"Ga,Li,Pd",3,4,Materials Project
mp-31459,TaCoSb,175.58939355371726,165.084,66.374,11.295971203299835,-0.17669200911111102,"Co,Sb,Ta",3,3,Materials Project
mp-31460,NbCoSb,161.0630707065339,193.533,59.158,8.47740546634899,-0.264988063333333,"Co,Nb,Sb",3,3,Materials Project
mp-31457,ZrSbRu,123.12174299617733,136.523,45.611,8.2765016184293,-0.667661066666667,"Ru,Sb,Zr",3,3,Materials Project
mp-3158,Li2SbPt,77.43882505243961,79.179,28.96,8.78269132891935,-0.7628624933333331,"Li,Pt,Sb",3,4,Materials Project
mp-31458,TiSbRu,79.1483849672523,144.54,28.092,7.695082239827712,-0.44228286472222006,"Ru,Sb,Ti",3,3,Materials Project
mp-3433,YMgNi4,143.23946305047622,90.883,57.883,6.9075721700868185,-0.37675147083333205,"Mg,Ni,Y",3,6,Materials Project
mp-34240,NaZnAs,40.70701146918895,42.014,15.206,4.227076338371613,-0.279341486293103,"As,Na,Zn",3,3,Materials Project
mp-35841,Li2CuGe,98.26486704188154,58.787,40.226,4.872728837166978,-0.319751125416666,"Cu,Ge,Li",3,4,Materials Project
mp-4076,VCoSb,146.62101411362013,141.89,55.213,7.82347656718369,-0.189397489999999,"Co,Sb,V",3,3,Materials Project
mp-3726,Li2GaPt,77.74028923598657,82.351,28.95,8.548155380155054,-0.659772823541666,"Ga,Li,Pt",3,4,Materials Project
mp-3676,MgCu4Sn,145.54684476076469,97.854,58.121,7.745156254011222,-0.12155869500000001,"Cu,Mg,Sn",3,6,Materials Project
mp-3522,MgCuSb,92.65666604039654,66.779,36.515,5.889066584427939,-0.32565874499999803,"Cu,Mg,Sb",3,3,Materials Project
mp-4846,MnSbRh,85.44290942045649,112.852,31.097,8.146911523006436,-0.367694117637933,"Mn,Rh,Sb",3,3,Materials Project
mp-4262,BeAlB,304.0690211798501,140.226,133.528,2.5673893024408843,-0.052399171388889006,"Al,B,Be",3,3,Materials Project
mp-505572,Al13(CrSi)4,170.0976450697757,112.279,68.175,3.4317514979497292,-0.13274694530612002,"Al,Cr,Si",3,21,Materials Project
mp-542065,CdAgSb,18.57712586887814,58.715,6.418,7.571743461499784,-0.031579532777778,"Ag,Cd,Sb",3,3,Materials Project
mp-505599,VNiSb,129.1377666269996,142.304,47.873,7.453169028261818,-0.12468442230952301,"Ni,Sb,V",3,3,Materials Project
mp-5318,MnCoSb,145.99046388869039,116.415,56.542,7.836045907303242,-0.126204628477009,"Co,Mn,Sb",3,3,Materials Project
mp-5549,MgSnAu,73.63887306803024,65.619,28.043,8.460038593802015,-0.434026843333333,"Au,Mg,Sn",3,3,Materials Project
mp-567347,Li2AgSn,54.255322928783364,46.665,20.768,5.718691610476919,-0.36798695333333203,"Ag,Li,Sn",3,4,Materials Project
mp-5676,MnSbPt,80.60172359305267,110.879,29.228,10.330880719521804,-0.364117662643674,"Mn,Pt,Sb",3,3,Materials Project
mp-568466,LiInSn,48.96283496493278,34.609,19.365,5.118051548715534,-0.179724341666665,"In,Li,Sn",3,3,Materials Project
mp-570014,YbSbPt,71.57182395920395,77.685,26.578,11.843464823960797,-1.378672905000002,"Pt,Sb,Yb",3,3,Materials Project
mp-568398,CaBiAu,59.182156811251346,53.944,22.466,8.951546426128692,-0.8070770083333371,"Au,Bi,Ca",3,3,Materials Project
mp-568931,YbNiSb,86.56674259714171,71.524,33.339,9.701888085541565,-1.001248031666667,"Ni,Sb,Yb",3,3,Materials Project
mp-568983,MnSbRh,27.50387416334059,104.921,9.443,8.47245284163674,-0.17513378763793702,"Mn,Rh,Sb",3,3,Materials Project
mp-570769,CaInCu4,102.00517204711022,83.946,39.309,7.31871469582665,-0.18192813333333402,"Ca,Cu,In",3,6,Materials Project
mp-600124,MnNiSb,129.1236171700255,101.928,50.092,7.653907968672769,-0.42720125149425003,"Mn,Ni,Sb",3,3,Materials Project
mp-583030,MnSnPt,30.43985287754219,100.495,10.5,10.640261395606204,-0.083635544310344,"Mn,Pt,Sn",3,3,Materials Project
mp-5866,MnCuSb,79.68619372773128,75.954,30.067,7.082846138899321,-0.085109634827588,"Cu,Mn,Sb",3,3,Materials Project
mp-5944,MnSbAu,36.483523982996914,77.433,12.833,9.205391850104395,-0.09402536482758701,"Au,Mn,Sb",3,3,Materials Project
mp-631269,LiIrRh,84.28826597387173,141.531,30.087,11.895770311952282,0.5839936288888811,"Ir,Li,Rh",3,3,Materials Project
mp-631354,ReOsRu,115.48057786184076,271.769,40.401,15.27885767958131,0.687556893444442,"Os,Re,Ru",3,3,Materials Project
mp-631322,KSnOs,41.653910158703574,58.658,15.074,7.6698557251555215,1.114672475916667,"K,Os,Sn",3,3,Materials Project
mp-631335,MgTaZn,96.39494206458929,88.355,36.564,7.7200981591766755,0.668751169222222,"Mg,Ta,Zn",3,3,Materials Project
mp-631329,KMoRu2,130.50096671743907,142.296,48.436,8.441561304474702,1.424262563416665,"K,Mo,Ru",3,4,Materials Project
mp-631320,TcIrOs,162.04803033453632,264.415,57.963,15.518576629906402,0.506931218888884,"Ir,Os,Tc",3,3,Materials Project
mp-631343,LaRe2W,213.7846479748814,194.937,81.15,16.020935856799202,0.618709356250001,"La,Re,W",3,4,Materials Project
mp-631371,TlCuIr,40.577356800475734,106.279,14.125,12.862004833994186,0.526797712222228,"Cu,Ir,Tl",3,3,Materials Project
mp-631339,Na2LiTa,16.175315516311677,17.782,5.998,4.229174258310453,1.233161440890803,"Li,Na,Ta",3,4,Materials Project
mp-631424,ReW2Br,116.56207351059163,209.674,41.412,15.849537990284183,1.138445420625,"Br,Re,W",3,4,Materials Project
mp-631404,CrIrRu,45.782638662859355,181.074,15.702,11.496310040718308,0.62380179555556,"Cr,Ir,Ru",3,3,Materials Project
mp-631411,CaTa2Tl,97.66244056396955,97.416,36.635,11.672763299708263,0.581623672500001,"Ca,Ta,Tl",3,4,Materials Project
mp-631383,MnCrRe,93.03039870939512,167.245,33.053,10.303597721251943,0.7117488023563201,"Cr,Mn,Re",3,3,Materials Project
mp-631388,CdIrRu,50.241538924060954,157.642,17.362,11.967193400689197,0.622512745477645,"Cd,Ir,Ru",3,3,Materials Project
mp-631479,CaHfBe,50.524237767506385,49.413,19.0,5.403094357827213,0.723478678333334,"Be,Ca,Hf",3,3,Materials Project
mp-631523,TcNiW,63.11293441765122,201.037,21.798000000000002,11.382255541273405,0.6658518000000031,"Ni,Tc,W",3,3,Materials Project
mp-631541,BeGeB,11.843067086022238,111.116,3.995,4.541540805732744,0.7571133102777781,"B,Be,Ge",3,3,Materials Project
mp-631576,MoPt2Br,146.6827879032034,173.98,53.948,14.046543533389134,0.39423272875000104,"Br,Mo,Pt",3,4,Materials Project
mp-867863,SmCu4Ag,84.35954863232853,100.508,31.012,9.36362997033622,-0.205667627499998,"Ag,Cu,Sm",3,6,Materials Project
mp-961652,ZrFeSb,169.7981799335676,119.495,67.211,7.564337021314336,-0.5048053033333331,"Fe,Sb,Zr",3,3,Materials Project
mp-961656,VFeTe,142.45317139243892,134.14,53.837,7.844460365725257,-0.21830708888888803,"Fe,Te,V",3,3,Materials Project
mp-961658,VFeSe,136.52855135922852,138.506,51.107,7.123873725389092,-0.313655224114583,"Fe,Se,V",3,3,Materials Project
mp-961645,LiAlGe,13.26474258098015,48.554,4.5600000000000005,3.478327602587269,0.04904599388888901,"Al,Ge,Li",3,3,Materials Project
mp-961664,VSnPd,86.1059997702118,120.16,31.185,7.854548231776744,-0.047391654015148006,"Pd,Sn,V",3,3,Materials Project
mp-961668,AlVPt,78.05838538666212,139.456,27.745,8.983501643288964,-0.13764821000000002,"Al,Pt,V",3,3,Materials Project
mp-961674,VGePt,11.442778145657638,145.001,3.848,10.32858097323463,-0.12919433166666602,"Ge,Pt,V",3,3,Materials Project
mp-961686,HfSiNi,59.652674764701146,125.6,20.992,8.704179027768067,-0.32492446833335004,"Hf,Ni,Si",3,3,Materials Project
mp-961688,VGaPt,44.63313745515613,136.177,15.44,10.260869680393236,-0.12463609916666601,"Ga,Pt,V",3,3,Materials Project
mp-961716,VSnPt,111.82312271140817,137.912,40.965,10.286313954064376,-0.29587866833333204,"Pt,Sn,V",3,3,Materials Project
mp-961710,VSiPt,131.1638374006251,171.875,47.772,9.224063359276554,-0.43040730333333305,"Pt,Si,V",3,3,Materials Project
mp-961725,CrGeRh,25.592473652793444,118.263,8.741,7.681429408612081,-0.014577054999998002,"Cr,Ge,Rh",3,3,Materials Project
